输入值,规范化URL,协议,主机,DNS成功,解析IP列表,探测成功,HTTP状态码,最终URL,耗时毫秒,内容类型,服务器,标题,错误,全绿
85.88.9.184,https://85.88.9.184,https,85.88.9.184,True,85.88.9.184,True,200,https://85.88.9.184/,2848,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://c.krm.nz,https://c.krm.nz,https,c.krm.nz,True,170.64.138.211,True,200,https://c.krm.nz/,4683,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
172.237.80.9,https://172.237.80.9,https,172.237.80.9,True,172.237.80.9,True,200,https://172.237.80.9/,4609,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://134.122.117.86:444,https://134.122.117.86:444,https,134.122.117.86,True,134.122.117.86,True,200,https://134.122.117.86:444/,2171,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
178.62.62.9,https://178.62.62.9,https,178.62.62.9,True,178.62.62.9,True,200,https://178.62.62.9/,2060,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
136.114.0.95,https://136.114.0.95,https,136.114.0.95,True,136.114.0.95,True,200,https://136.114.0.95/,2069,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
195.97.212.9,https://195.97.212.9,https,195.97.212.9,True,195.97.212.9,True,200,https://195.97.212.9/,2503,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
194.156.84.21,https://194.156.84.21,https,194.156.84.21,True,194.156.84.21,True,200,https://194.156.84.21/,2392,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
170.64.195.90,https://170.64.195.90,https,170.64.195.90,True,170.64.195.90,True,200,https://170.64.195.90/,2382,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
35.232.14.10,https://35.232.14.10,https,35.232.14.10,True,35.232.14.10,True,200,https://35.232.14.10/,2389,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
172.105.159.243,https://172.105.159.243,https,172.105.159.243,True,172.105.159.243,True,200,https://172.105.159.243/,2898,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
138.197.202.65,https://138.197.202.65,https,138.197.202.65,True,138.197.202.65,True,200,https://138.197.202.65/,2417,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
185.142.184.12,https://185.142.184.12,https,185.142.184.12,True,185.142.184.12,True,200,https://185.142.184.12/,2753,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
149.210.190.40,https://149.210.190.40,https,149.210.190.40,True,149.210.190.40,True,200,https://149.210.190.40/,2979,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
82.98.89.2,https://82.98.89.2,https,82.98.89.2,True,82.98.89.2,True,200,https://82.98.89.2/,3233,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
37.16.105.123,https://37.16.105.123,https,37.16.105.123,True,37.16.105.123,True,200,https://37.16.105.123/,3006,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
89.247.178.35,https://89.247.178.35,https,89.247.178.35,True,89.247.178.35,True,200,https://89.247.178.35/,3795,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
51.91.59.198,https://51.91.59.198,https,51.91.59.198,True,51.91.59.198,True,200,https://51.91.59.198/,3518,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
193.101.132.17,https://193.101.132.17,https,193.101.132.17,True,193.101.132.17,False,,,3745,,,,"HTTPSConnectionPool(host='193.101.132.17', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='193.101.132.17', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
37.60.241.125,https://37.60.241.125,https,37.60.241.125,True,37.60.241.125,True,200,https://37.60.241.125/,2219,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://202.232.122.158,https://202.232.122.158,https,202.232.122.158,True,202.232.122.158,True,200,https://202.232.122.158/,1801,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
51.159.149.184,https://51.159.149.184,https,51.159.149.184,True,51.159.149.184,True,200,https://51.159.149.184/,2001,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
162.55.60.182,https://162.55.60.182,https,162.55.60.182,True,162.55.60.182,True,200,https://162.55.60.182/,3587,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
159.223.99.181,https://159.223.99.181,https,159.223.99.181,True,159.223.99.181,True,200,https://159.223.99.181/,3667,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
20.108.2.76,https://20.108.2.76,https,20.108.2.76,True,20.108.2.76,True,200,https://20.108.2.76/,3321,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
94.127.56.232,https://94.127.56.232,https,94.127.56.232,True,94.127.56.232,True,200,https://94.127.56.232/,4172,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
164.92.87.249,https://164.92.87.249,https,164.92.87.249,True,164.92.87.249,True,200,https://164.92.87.249/,2212,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
20.31.224.59,https://20.31.224.59,https,20.31.224.59,True,20.31.224.59,True,200,https://20.31.224.59/,2734,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://138.197.202.65,https://138.197.202.65,https,138.197.202.65,True,138.197.202.65,True,200,https://138.197.202.65/,2533,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
50.116.39.56,https://50.116.39.56,https,50.116.39.56,True,50.116.39.56,True,200,https://50.116.39.56/,4752,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://51.142.152.73,https://51.142.152.73,https,51.142.152.73,True,51.142.152.73,True,200,https://51.142.152.73/,2932,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
5.148.32.234,https://5.148.32.234,https,5.148.32.234,True,5.148.32.234,True,200,https://5.148.32.234/,3012,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://170.64.138.211,https://170.64.138.211,https,170.64.138.211,True,170.64.138.211,True,200,https://170.64.138.211/,3334,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
195.201.138.241,https://195.201.138.241,https,195.201.138.241,True,195.201.138.241,False,,,3798,,,,"HTTPSConnectionPool(host='195.201.138.241', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='195.201.138.241', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
64.227.34.4,https://64.227.34.4,https,64.227.34.4,True,64.227.34.4,True,200,https://64.227.34.4/,4069,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
120.138.30.134,https://120.138.30.134,https,120.138.30.134,True,120.138.30.134,True,200,https://120.138.30.134/,3442,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
51.142.152.73,https://51.142.152.73,https,51.142.152.73,True,51.142.152.73,True,200,https://51.142.152.73/,4149,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
213.61.195.42,https://213.61.195.42,https,213.61.195.42,True,213.61.195.42,True,200,https://213.61.195.42/,4196,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
142.93.251.143,https://142.93.251.143,https,142.93.251.143,True,142.93.251.143,True,200,https://142.93.251.143/,4180,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
34.145.243.184,https://34.145.243.184,https,34.145.243.184,True,34.145.243.184,True,200,https://34.145.243.184/,4563,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
51.75.72.161,https://51.75.72.161,https,51.75.72.161,True,51.75.72.161,True,200,https://51.75.72.161/,4690,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://159.223.28.15,https://159.223.28.15,https,159.223.28.15,True,159.223.28.15,True,200,https://159.223.28.15/,4477,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://64.227.34.4,https://64.227.34.4,https,64.227.34.4,True,64.227.34.4,True,200,https://64.227.34.4/,4598,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
12.110.86.134,https://12.110.86.134,https,12.110.86.134,True,12.110.86.134,True,200,https://12.110.86.134/,9329,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://103.16.130.58,https://103.16.130.58,https,103.16.130.58,True,103.16.130.58,True,200,https://103.16.130.58/,4958,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://117.72.73.84,https://117.72.73.84,https,117.72.73.84,True,117.72.73.84,True,200,https://117.72.73.84/,2017,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://217.154.124.212,https://217.154.124.212,https,217.154.124.212,True,217.154.124.212,True,200,https://217.154.124.212/,2887,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
b.almd.fr,https://b.almd.fr,https,b.almd.fr,True,185.11.188.99,True,200,https://b.almd.fr/,2791,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
209.38.109.87,https://209.38.109.87,https,209.38.109.87,True,209.38.109.87,True,200,https://209.38.109.87/,3319,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
195.243.60.207,https://195.243.60.207,https,195.243.60.207,True,195.243.60.207,True,200,https://195.243.60.207/,3574,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
136.117.244.47,https://136.117.244.47,https,136.117.244.47,True,136.117.244.47,True,200,https://136.117.244.47/,3837,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
164.92.135.94,https://164.92.135.94,https,164.92.135.94,True,164.92.135.94,True,200,https://164.92.135.94/,3801,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://b.h4.rs,https://b.h4.rs,https,b.h4.rs,True,142.93.47.161,True,200,https://b.h4.rs/,4439,text/html,Burp Collaborator https://burpcollaborator.net/,OnSecurity Collaborator,,True
217.182.234.194,https://217.182.234.194,https,217.182.234.194,True,217.182.234.194,True,200,https://217.182.234.194/,3914,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://165.227.38.131,https://165.227.38.131,https,165.227.38.131,True,165.227.38.131,True,200,https://165.227.38.131/,1803,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
138.199.244.38,https://138.199.244.38,https,138.199.244.38,True,138.199.244.38,True,200,https://138.199.244.38/,3580,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
vp40.co,https://vp40.co,https,vp40.co,True,147.182.134.54,True,200,https://vp40.co/,4762,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
3.143.96.203,https://3.143.96.203,https,3.143.96.203,True,3.143.96.203,True,200,https://3.143.96.203/,4412,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.vp40.co,https://www.vp40.co,https,www.vp40.co,True,147.182.134.54,True,200,https://www.vp40.co/,4531,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
38.242.21.206,https://38.242.21.206,https,38.242.21.206,True,38.242.21.206,True,200,https://38.242.21.206/,3236,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
209.97.142.130,https://209.97.142.130,https,209.97.142.130,True,209.97.142.130,True,200,https://209.97.142.130/,4908,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
165.227.158.229,https://165.227.158.229,https,165.227.158.229,True,165.227.158.229,True,200,https://165.227.158.229/,2175,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.slftr.io,https://www.slftr.io,https,www.slftr.io,True,138.199.244.38,True,200,https://www.slftr.io/,3533,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.vpn.s-force.nl,https://collab.vpn.s-force.nl,https,collab.vpn.s-force.nl,True,149.210.173.3,True,200,https://collab.vpn.s-force.nl/,4522,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.slftr.io,https://www.slftr.io,https,www.slftr.io,True,138.199.244.38,True,200,https://www.slftr.io/,3734,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://w4.to,https://w4.to,https,w4.to,True,34.145.243.184,True,200,https://w4.to/,3921,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.ninja,https://burp.ninja,https,burp.ninja,True,91.238.238.101,True,200,https://burp.ninja/,4586,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.burp.ninja,https://www.burp.ninja,https,www.burp.ninja,True,91.238.238.101,True,200,https://www.burp.ninja/,4237,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://b.almd.fr,https://b.almd.fr,https,b.almd.fr,True,185.11.188.99,True,200,https://b.almd.fr/,3838,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
128.199.12.188,https://128.199.12.188,https,128.199.12.188,True,128.199.12.188,True,200,https://128.199.12.188/,4248,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
b.h4.rs,https://b.h4.rs,https,b.h4.rs,True,142.93.47.161,True,200,https://b.h4.rs/,4507,text/html,Burp Collaborator https://burpcollaborator.net/,OnSecurity Collaborator,,True
134.122.117.86,https://134.122.117.86,https,134.122.117.86,True,134.122.117.86,True,200,https://134.122.117.86/,4970,text/html,openresty/1.27.1.2,,,True
https://165.22.72.64,https://165.22.72.64,https,165.22.72.64,True,165.22.72.64,True,200,https://165.22.72.64/,3403,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
91.216.32.142,https://91.216.32.142,https,91.216.32.142,True,91.216.32.142,True,200,https://91.216.32.142/,4205,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://89.247.178.35,https://89.247.178.35,https,89.247.178.35,True,89.247.178.35,True,200,https://89.247.178.35/,3017,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
38.100.163.97,https://38.100.163.97,https,38.100.163.97,True,38.100.163.97,True,200,https://38.100.163.97/,6993,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://45.147.97.226,https://45.147.97.226,https,45.147.97.226,True,45.147.97.226,True,200,https://45.147.97.226/,4321,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://40.71.163.162,https://40.71.163.162,https,40.71.163.162,True,40.71.163.162,True,200,https://40.71.163.162/,2957,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://37.187.54.26,https://37.187.54.26,https,37.187.54.26,True,37.187.54.26,True,200,https://37.187.54.26/,2864,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.ppu.pw,https://www.ppu.pw,https,www.ppu.pw,True,135.125.183.49,True,200,https://www.ppu.pw/,4083,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
20.73.192.127,https://20.73.192.127,https,20.73.192.127,True,20.73.192.127,True,200,https://20.73.192.127/,2762,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://104.197.184.198,https://104.197.184.198,https,104.197.184.198,True,104.197.184.198,True,200,https://104.197.184.198/,3388,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
185.238.32.140,https://185.238.32.140,https,185.238.32.140,True,185.238.32.140,False,,,8482,,,,"HTTPSConnectionPool(host='185.238.32.140', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='185.238.32.140', port=443) at 0x231bbe5e110>, 'Connection to 185.238.32.140 timed out. (connect timeout=8.0)'))",False
https://40.71.230.157,https://40.71.230.157,https,40.71.230.157,True,40.71.230.157,True,200,https://40.71.230.157/,3843,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://185.171.196.252,https://185.171.196.252,https,185.171.196.252,True,185.171.196.252,True,200,https://185.171.196.252/,5446,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://139.162.149.137,https://139.162.149.137,https,139.162.149.137,True,139.162.149.137,True,200,https://139.162.149.137/,3488,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://138.124.209.110,https://138.124.209.110,https,138.124.209.110,True,138.124.209.110,True,200,https://138.124.209.110/,3369,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
