输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
https://campnet.pl,campnet.pl,失败,8,12,4,66.67,False,polling_dns|tcp:53|polling_http|polling_https,True,164.92.128.50,polling.campnet.pl,False,,False,3510,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,523,,,True,390,,,True,1025,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,707,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,2025,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,200,2275,Burp Collaborator https://burpcollaborator.net/,,,True,200,1501,Burp Collaborator https://burpcollaborator.net/,,,False,,6,,,"HTTPConnectionPool(host='polling.campnet.pl', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.campnet.pl', port=80): Failed to resolve 'polling.campnet.pl' ([Errno 11001] getaddrinfo failed)""))",False,,4,,,"HTTPSConnectionPool(host='polling.campnet.pl', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.campnet.pl', port=443): Failed to resolve 'polling.campnet.pl' ([Errno 11001] getaddrinfo failed)""))"
https://cl.ara-sec.de,cl.ara-sec.de,失败,9,12,3,75.0,False,tcp:53|polling_http|polling_https,True,116.202.121.27,polling.cl.ara-sec.de,True,172.29.39.10,False,6096,,timed out,True,630,,,True,387,,,True,702,220 cl.ara-sec.de Burp Collaborator Server ready,,True,764,220 cl.ara-sec.de Burp Collaborator Server ready,,True,1785,220 cl.ara-sec.de Burp Collaborator Server ready,,True,200,921,Burp Collaborator https://burpcollaborator.net/,,,True,200,1456,Burp Collaborator https://burpcollaborator.net/,,,False,,6257,,,"HTTPConnectionPool(host='polling.cl.ara-sec.de', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='polling.cl.ara-sec.de', port=80) at 0x1933e216a10>, 'Connection to polling.cl.ara-sec.de timed out. (connect timeout=6.0)'))",False,,6109,,,"HTTPSConnectionPool(host='polling.cl.ara-sec.de', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='polling.cl.ara-sec.de', port=443) at 0x1933e1f0110>, 'Connection to polling.cl.ara-sec.de timed out. (connect timeout=6.0)'))"
collab.pwne.xyz,collab.pwne.xyz,通过但有警告,11,12,1,91.67,False,tcp:53,True,142.93.174.76,polling.collab.pwne.xyz,True,142.93.174.76,False,3551,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,324,,,True,433,,,True,712,220 collab.pwne.xyz Burp Collaborator Server ready,,True,662,220 collab.pwne.xyz Burp Collaborator Server ready,,True,1442,220 collab.pwne.xyz Burp Collaborator Server ready,,True,200,757,Burp Collaborator https://burpcollaborator.net/,,,True,200,2415,Burp Collaborator https://burpcollaborator.net/,,,True,200,1307,Burp Collaborator https://burpcollaborator.net/,,,True,200,1645,Burp Collaborator https://burpcollaborator.net/,,
5.196.105.2,5.196.105.2,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,5.196.105.2,polling.5.196.105.2,False,,False,3103,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,453,,,True,727,,,True,537,220 collab.digi.ninja Burp Collaborator Server ready,,True,793,220 collab.digi.ninja Burp Collaborator Server ready,,False,790,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '5.196.105.2'. (_ssl.c:992)",True,200,391,Burp Collaborator https://burpcollaborator.net/,Collab Server,,True,200,755,Burp Collaborator https://burpcollaborator.net/,Collab Server,,False,,7,,,"HTTPConnectionPool(host='polling.5.196.105.2', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.5.196.105.2', port=80): Failed to resolve 'polling.5.196.105.2' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.5.196.105.2', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.5.196.105.2', port=443): Failed to resolve 'polling.5.196.105.2' ([Errno 11001] getaddrinfo failed)""))"
46.105.92.192,46.105.92.192,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,46.105.92.192,polling.46.105.92.192,False,,False,3285,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,370,,,True,360,,,True,1456,220 0-h.com Burp Collaborator Server ready,,True,756,220 0-h.com Burp Collaborator Server ready,,False,816,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '46.105.92.192'. (_ssl.c:992)",True,200,668,Burp Collaborator https://burpcollaborator.net/,,,True,200,910,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.46.105.92.192', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.46.105.92.192', port=80): Failed to resolve 'polling.46.105.92.192' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.46.105.92.192', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.46.105.92.192', port=443): Failed to resolve 'polling.46.105.92.192' ([Errno 11001] getaddrinfo failed)""))"
92.222.178.185,92.222.178.185,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,92.222.178.185,polling.92.222.178.185,False,,True,439,,,True,706,,,True,344,,,True,577,220 yhies.work Burp Collaborator Server ready,,True,507,220 yhies.work Burp Collaborator Server ready,,False,750,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '92.222.178.185'. (_ssl.c:992)",True,200,398,Burp Collaborator https://burpcollaborator.net/,,,True,200,1298,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.92.222.178.185', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.92.222.178.185', port=80): Failed to resolve 'polling.92.222.178.185' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.92.222.178.185', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.92.222.178.185', port=443): Failed to resolve 'polling.92.222.178.185' ([Errno 11001] getaddrinfo failed)""))"
https://collab.ebayred.team,collab.ebayred.team,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,35.232.14.10,polling.collab.ebayred.team,True,35.232.14.10,False,6049,,timed out,True,393,,,True,644,,,True,680,220 collab.ebayred.team Burp Collaborator Server ready,,True,703,220 collab.ebayred.team Burp Collaborator Server ready,,False,1080,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'collab.ebayred.team'. (_ssl.c:992)",True,200,638,Burp Collaborator https://burpcollaborator.net/,,,True,200,2856,Burp Collaborator https://burpcollaborator.net/,,,True,200,674,Burp Collaborator https://burpcollaborator.net/,,,True,200,2016,Burp Collaborator https://burpcollaborator.net/,,
84.22.115.173,84.22.115.173,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,84.22.115.173,polling.84.22.115.173,False,,False,3709,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,215,,,True,305,,,True,469,220 b.inty.io Burp Collaborator Server ready,,True,383,220 b.inty.io Burp Collaborator Server ready,,False,441,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '84.22.115.173'. (_ssl.c:992)",True,200,471,Burp Collaborator https://burpcollaborator.net/,,,True,200,1200,Burp Collaborator https://burpcollaborator.net/,,,False,,22,,,"HTTPConnectionPool(host='polling.84.22.115.173', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.84.22.115.173', port=80): Failed to resolve 'polling.84.22.115.173' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.84.22.115.173', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.84.22.115.173', port=443): Failed to resolve 'polling.84.22.115.173' ([Errno 11001] getaddrinfo failed)""))"
157.230.61.47,157.230.61.47,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,157.230.61.47,polling.157.230.61.47,False,,False,6009,,timed out,True,393,,,True,372,,,True,657,220 rsmcollaborator.com Burp Collaborator Server ready,,True,526,220 rsmcollaborator.com Burp Collaborator Server ready,,False,616,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '157.230.61.47'. (_ssl.c:992)",True,200,555,Burp Collaborator https://burpcollaborator.net/,,,True,200,1558,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.157.230.61.47', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.157.230.61.47', port=80): Failed to resolve 'polling.157.230.61.47' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.157.230.61.47', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.157.230.61.47', port=443): Failed to resolve 'polling.157.230.61.47' ([Errno 11001] getaddrinfo failed)""))"
https://collab.gainc.de,collab.gainc.de,通过但有警告,11,12,1,91.67,False,tcp:53,True,40.113.50.89,polling.collab.gainc.de,True,40.113.50.89,False,6143,,timed out,True,352,,,True,363,,,True,1467,220 collab.gainc.de Burp Collaborator Server ready,,True,677,220 collab.gainc.de Burp Collaborator Server ready,,True,2399,220 collab.gainc.de Burp Collaborator Server ready,,True,200,851,Burp Collaborator https://burpcollaborator.net/,,,True,200,1310,Burp Collaborator https://burpcollaborator.net/,,,True,200,774,Burp Collaborator https://burpcollaborator.net/,,,True,200,1510,Burp Collaborator https://burpcollaborator.net/,,
142.93.174.76,142.93.174.76,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,142.93.174.76,polling.142.93.174.76,False,,False,3917,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,363,,,True,279,,,True,623,220 collab.pwne.xyz Burp Collaborator Server ready,,True,634,220 collab.pwne.xyz Burp Collaborator Server ready,,False,851,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '142.93.174.76'. (_ssl.c:992)",True,200,589,Burp Collaborator https://burpcollaborator.net/,,,True,200,1338,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.142.93.174.76', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.142.93.174.76', port=80): Failed to resolve 'polling.142.93.174.76' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.142.93.174.76', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.142.93.174.76', port=443): Failed to resolve 'polling.142.93.174.76' ([Errno 11001] getaddrinfo failed)""))"
51.77.222.226,51.77.222.226,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,51.77.222.226,polling.51.77.222.226,False,,True,388,,,True,440,,,True,209,,,True,624,220 yxta.me Burp Collaborator Server ready,,True,432,220 yxta.me Burp Collaborator Server ready,,False,1315,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.77.222.226'. (_ssl.c:992)",True,200,662,Burp Collaborator https://burpcollaborator.net/,,,True,200,1516,Burp Collaborator https://burpcollaborator.net/,,,False,,220,,,"HTTPConnectionPool(host='polling.51.77.222.226', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.51.77.222.226', port=80): Failed to resolve 'polling.51.77.222.226' ([Errno 11001] getaddrinfo failed)""))",False,,92,,,"HTTPSConnectionPool(host='polling.51.77.222.226', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.51.77.222.226', port=443): Failed to resolve 'polling.51.77.222.226' ([Errno 11001] getaddrinfo failed)""))"
172.236.227.243,172.236.227.243,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,172.236.227.243,polling.172.236.227.243,False,,False,4509,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,389,,,True,307,,,True,591,220 prodsec.atko-burp.com Burp Collaborator Server ready,,True,700,220 prodsec.atko-burp.com Burp Collaborator Server ready,,False,1067,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '172.236.227.243'. (_ssl.c:992)",True,200,646,Burp Collaborator https://burpcollaborator.net/,,,True,200,1638,Burp Collaborator https://burpcollaborator.net/,,,False,,230,,,"HTTPConnectionPool(host='polling.172.236.227.243', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.172.236.227.243', port=80): Failed to resolve 'polling.172.236.227.243' ([Errno 11001] getaddrinfo failed)""))",False,,91,,,"HTTPSConnectionPool(host='polling.172.236.227.243', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.172.236.227.243', port=443): Failed to resolve 'polling.172.236.227.243' ([Errno 11001] getaddrinfo failed)""))"
83.137.117.44,83.137.117.44,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,83.137.117.44,polling.83.137.117.44,False,,False,3624,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,237,,,True,325,,,True,514,220 test.ztp-col.com Burp Collaborator Server ready,,True,520,220 test.ztp-col.com Burp Collaborator Server ready,,False,474,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:992),True,200,406,Burp Collaborator https://burpcollaborator.net/,,,True,200,1692,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.83.137.117.44', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.83.137.117.44', port=80): Failed to resolve 'polling.83.137.117.44' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.83.137.117.44', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.83.137.117.44', port=443): Failed to resolve 'polling.83.137.117.44' ([Errno 11001] getaddrinfo failed)""))"
94.237.118.10,94.237.118.10,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,94.237.118.10,polling.94.237.118.10,False,,False,3350,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,326,,,True,317,,,True,444,220 nopjt.com Burp Collaborator Server ready,,True,538,220 nopjt.com Burp Collaborator Server ready,,False,1995,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '94.237.118.10'. (_ssl.c:992)",True,200,545,Burp Collaborator https://burpcollaborator.net/,,,True,200,1529,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.94.237.118.10', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.94.237.118.10', port=80): Failed to resolve 'polling.94.237.118.10' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.94.237.118.10', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.94.237.118.10', port=443): Failed to resolve 'polling.94.237.118.10' ([Errno 11001] getaddrinfo failed)""))"
